#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
1593509|2005-04-21T05:38:44.760000|41.703|14.173|9.8|BULLETIN-SISPICK||||ML|1.9|--|1 km NW Forlì del Sannio (IS)
1593519|2005-04-21T05:51:18.120000|41.642|14.163|5.3|BULLETIN-SISPICK||||ML|1.1|--|4 km S Acquaviva d'Isernia (IS)
1593539|2005-04-21T06:32:26.490000|41.628|14.152|1.6|BULLETIN-SISPICK||||ML|1.5|--|2 km NE Fornelli (IS)
1593549|2005-04-21T06:50:33.990000|41.642|14.161|3.6|BULLETIN-SISPICK||||ML|1.3|--|4 km S Acquaviva d'Isernia (IS)
1593559|2005-04-21T09:18:05.910000|42.674|11.823|9.3|BULLETIN-SISPICK||||ML|2.5|--|2 km S Onano (VT)
1593589|2005-04-21T10:04:21.210000|41.68|14.38|10.0|BULLETIN-SISPICK||||ML|1.1|--|1 km W Chiauci (IS)
1593599|2005-04-21T10:42:08.300000|43.146|12.838|9.6|BULLETIN-SISPICK||||ML|1.6|--|5 km NE Nocera Umbra (PG)
1593609|2005-04-21T12:53:40.090000|37.825|14.988|21.7|BULLETIN-SISPICK||||ML|3.0|--|7 km SE Randazzo (CT)
1593619|2005-04-21T13:22:04.740000|41.676|14.197|6.9|BULLETIN-SISPICK||||ML|1.7|--|3 km SE Forlì del Sannio (IS)
1593629|2005-04-21T14:05:32.070000|43.048|12.874|6.4|BULLETIN-SISPICK||||Md|1.9|--|7 km W Serravalle di Chienti (MC)
1593639|2005-04-21T15:15:10.440000|41.691|14.156|10.5|BULLETIN-SISPICK||||ML|2.3|--|2 km N Acquaviva d'Isernia (IS)
1593649|2005-04-21T17:11:52.700000|37.828|14.961|24.3|BULLETIN-SISPICK||||ML|2.4|--|6 km S Randazzo (CT)
1593669|2005-04-21T20:46:18.400000|41.685|15.308|7.9|BULLETIN-SISPICK||||Md|2.3|--|2 km E Torremaggiore (FG)
1593679|2005-04-21T21:10:14.530000|41.11|15.312|19.3|BULLETIN-SISPICK||||ML|2.4|--|2 km SE Anzano di Puglia (FG)
1593689|2005-04-22T00:35:04.820000|46.638|11.527|8.2|BULLETIN-SISPICK||||ML|1.9|--|1 km W Villandro (BZ)
1593699|2005-04-22T01:19:38.800000|41.105|15.303|16.9|BULLETIN-SISPICK||||ML|2.1|--|1 km NE Scampitella (AV)
1593709|2005-04-22T01:57:18.480000|37.831|14.966|27.0|BULLETIN-SISPICK||||ML|1.5|--|6 km S Randazzo (CT)
1593719|2005-04-22T05:05:09.170000|43.011|12.958|9.0|BULLETIN-SISPICK||||ML|2.4|--|4 km W Monte Cavallo (MC)
1593749|2005-04-22T10:24:02.760000|43.334|13.239|7.1|BULLETIN-SISPICK||||ML|2.2|--|5 km SE Cingoli (MC)
1593759|2005-04-22T10:52:32.770000|40.63|15.461|19.6|BULLETIN-SISPICK||||ML|1.2|--|2 km E Romagnano al Monte (SA)
1593769|2005-04-22T11:05:01.620000|42.604|12.722|1.6|BULLETIN-SISPICK||||Md|2.3|--|4 km W Montefranco (TR)
1593789|2005-04-22T12:51:01.870000|42.326|12.714|8.8|BULLETIN-SISPICK||||ML|2.4|--|2 km E Roccantica (RI)
1593799|2005-04-22T13:37:41.310000|42.352|13.362|11.0|BULLETIN-SISPICK||||ML|1.1|--|3 km W L'Aquila (AQ)
1593819|2005-04-22T15:40:49.900000|35.474|15.17|7.2|BULLETIN-SISPICK||||ML|4.0|--|Malta [Sea]
1593859|2005-04-22T18:52:38.070000|40.81|15.115|4.8|BULLETIN-SISPICK||||ML|1.7|--|5 km SE Bagnoli Irpino (AV)
1593869|2005-04-22T19:35:14.660000|44.166|11.779|10.0|BULLETIN-SISPICK||||ML|2.6|--|2 km NW Modigliana (FC)
1593879|2005-04-22T23:06:46.150000|37.722|14.899|25.0|BULLETIN-SISPICK||||ML|1.5|--|9 km NE Adrano (CT)
1593889|2005-04-22T23:47:29.770000|44.085|11.69|29.0|BULLETIN-SISPICK||||ML|2.8|--|4 km W Tredozio (FC)
1593899|2005-04-23T01:53:20.460000|44.047|11.649|28.4|BULLETIN-SISPICK||||ML|2.0|--|4 km SE Marradi (FI)
1593909|2005-04-23T03:36:28.380000|38.039|16.241|20.1|BULLETIN-SISPICK||||ML|1.9|--|Costa Calabra sud-orientale (Reggio di Calabria)
1593919|2005-04-23T06:08:55.770000|38.294|15.876|47.1|BULLETIN-SISPICK||||ML|1.5|--|1 km SW Melicuccà (RC)
1593929|2005-04-23T08:03:13.890000|37.791|15.133|8.2|BULLETIN-SISPICK||||ML|2.0|--|4 km W Piedimonte Etneo (CT)
1593939|2005-04-23T10:12:27.770000|41.701|14.175|11.8|BULLETIN-SISPICK||||ML|2.1|--|1 km NW Forlì del Sannio (IS)
1593959|2005-04-23T11:35:00.570000|41.632|14.134|7.6|BULLETIN-SISPICK||||ML|1.7|--|3 km N Fornelli (IS)
1593969|2005-04-23T14:16:14.440000|42.221|13.246|21.0|BULLETIN-SISPICK||||ML|1.3|--|3 km NE Borgorose (RI)
1593989|2005-04-23T14:50:55.780000|43.378|13.188|5.9|BULLETIN-SISPICK||||ML|1.2|--|2 km W Cingoli (MC)
1593999|2005-04-23T17:04:23.870000|42.019|13.226|8.6|BULLETIN-SISPICK||||ML|1.0|--|5 km W Cappadocia (AQ)
1594009|2005-04-23T18:41:28.010000|43.017|12.986|12.0|BULLETIN-SISPICK||||ML|1.5|--|3 km NW Monte Cavallo (MC)
1594019|2005-04-23T19:01:23.510000|39.444|16.835|28.7|BULLETIN-SISPICK||||ML|3.5|--|3 km S Mandatoriccio (CS)
1594029|2005-04-23T19:05:49.140000|43.019|12.976|11.7|BULLETIN-SISPICK||||Md|2.1|--|3 km NW Monte Cavallo (MC)
1594039|2005-04-23T19:10:48.490000|38.404|15.798|20.2|BULLETIN-SISPICK||||ML|3.0|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
1594049|2005-04-23T19:11:41.690000|39.458|16.826|19.1|BULLETIN-SISPICK||||ML|4.1|--|2 km SW Mandatoriccio (CS)
1594059|2005-04-23T19:15:33.820000|39.515|16.704|23.0|BULLETIN-SISPICK||||ML|3.0|--|2 km W Cropalati (CS)
1594069|2005-04-23T19:25:53.000000|39.508|16.851|26.1|BULLETIN-SISPICK||||ML|2.2|--|4 km NE Pietrapaola (CS)
1594079|2005-04-23T19:41:40.290000|39.246|16.428|22.0|BULLETIN-SISPICK||||ML|1.4|--|7 km E Aprigliano (CS)
1594099|2005-04-23T20:09:01.960000|39.487|16.766|22.0|BULLETIN-SISPICK||||ML|2.5|--|2 km S Caloveto (CS)
1594109|2005-04-23T20:43:15.420000|42.238|13.2|12.9|BULLETIN-SISPICK||||ML|1.7|--|5 km NE Pescorocchiano (RI)
1594119|2005-04-23T20:58:54.390000|40.878|15.246|14.7|BULLETIN-SISPICK||||ML|1.7|--|3 km N Teora (AV)
1594129|2005-04-23T22:24:51.810000|39.384|17.067|29.2|BULLETIN-SISPICK||||ML|2.2|--|1 km E Cirò (KR)
1594139|2005-04-23T22:27:50.600000|40.958|15.374|21.1|BULLETIN-SISPICK||||ML|1.5|--|5 km NE Andretta (AV)
1594149|2005-04-24T05:41:36.380000|38.056|15.114|19.3|BULLETIN-SISPICK||||ML|1.4|--|1 km E Tripi (ME)
1594159|2005-04-24T05:52:40.080000|40.835|15.352|13.3|BULLETIN-SISPICK||||ML|1.3|--|2 km SW Sant'Andrea di Conza (AV)
1594169|2005-04-24T06:53:43.300000|44.442|7.368|14.5|BULLETIN-SISPICK||||Md|2.0|--|1 km NW Montemale di Cuneo (CN)
1594189|2005-04-24T18:33:59.360000|45.544|14.258|5.5|BULLETIN-SISPICK||||ML|4.1|--|Confine Slovenia-Croazia (SLOVENIA, CROAZIA)
1594199|2005-04-24T19:54:05.230000|43.398|12.554|9.9|BULLETIN-SISPICK||||ML|1.9|--|5 km NW Gubbio (PG)
1594209|2005-04-24T23:52:39.110000|44.176|11.751|6.9|BULLETIN-SISPICK||||ML|1.4|--|4 km NW Modigliana (FC)
1594219|2005-04-24T23:59:50.310000|42.46|13.263|17.8|BULLETIN-SISPICK||||ML|1.5|--|2 km NW Barete (AQ)
1594229|2005-04-25T00:09:03.670000|41.632|14.138|0.4|BULLETIN-SISPICK||||ML|1.3|--|3 km N Fornelli (IS)
1594239|2005-04-25T00:27:18.870000|41.67|14.177|9.5|BULLETIN-SISPICK||||ML|1.7|--|2 km E Acquaviva d'Isernia (IS)
1594249|2005-04-25T00:42:09.340000|41.664|14.181|5.6|BULLETIN-SISPICK||||ML|1.3|--|3 km E Acquaviva d'Isernia (IS)
1594269|2005-04-25T01:10:11.020000|42.11|12.77|10.0|BULLETIN-SISPICK||||ML|1.6|--|1 km SW Moricone (RM)
1594279|2005-04-25T02:17:12.120000|41.639|14.157|8.2|BULLETIN-SISPICK||||ML|1.5|--|4 km NE Fornelli (IS)
1594299|2005-04-25T06:30:34.820000|44.072|11.785|4.4|BULLETIN-SISPICK||||Md|1.9|--|3 km E Tredozio (FC)
1594319|2005-04-25T15:27:26.380000|43.182|12.801|15.7|BULLETIN-SISPICK||||ML|1.8|--|6 km S Gualdo Tadino (PG)
1594329|2005-04-25T18:25:24.820000|44.028|11.671|9.1|BULLETIN-SISPICK||||Md|1.6|--|7 km SE Marradi (FI)
1594339|2005-04-25T18:33:44.620000|42.515|13.315|11.5|BULLETIN-SISPICK||||ML|2.1|--|1 km SE Capitignano (AQ)
1594359|2005-04-26T07:51:53.270000|41.77|14.204|11.1|BULLETIN-SISPICK||||ML|2.1|--|3 km SE San Pietro Avellana (IS)
1594369|2005-04-26T08:00:43.390000|44.099|8.501|7.4|BULLETIN-SISPICK||||ML|2.6|--|Costa Ligure centro-occidentale (Savona)
1594379|2005-04-26T08:09:38.420000|41.507|15.638|15.5|BULLETIN-SISPICK||||Md|2.3|--|9 km NE Foggia (FG)
1594389|2005-04-26T09:10:24.510000|37.952|16.184|21.7|BULLETIN-SISPICK||||ML|1.9|--|Costa Calabra sud-orientale (Reggio di Calabria)
1594409|2005-04-26T11:36:55.680000|41.756|13.597|9.2|BULLETIN-SISPICK||||ML|2.0|--|4 km NW Sora (FR)
1594439|2005-04-26T17:23:58.990000|43.014|12.93|9.7|BULLETIN-SISPICK||||Md|1.9|--|6 km W Monte Cavallo (MC)
1594449|2005-04-26T20:15:22.260000|43.019|13.297|18.2|BULLETIN-SISPICK||||ML|2.8|--|2 km S Sarnano (MC)
1594459|2005-04-26T20:21:23.220000|42.891|12.693|17.5|BULLETIN-SISPICK||||Md|2.0|--|3 km E Montefalco (PG)
1594469|2005-04-26T23:01:36.020000|41.648|14.149|8.0|BULLETIN-SISPICK||||ML|1.1|--|3 km S Acquaviva d'Isernia (IS)
1594489|2005-04-27T02:15:18.330000|43.02|12.943|10.1|BULLETIN-SISPICK||||Md|1.9|--|6 km NW Monte Cavallo (MC)
1594519|2005-04-27T04:31:34.660000|43.317|12.897|15.6|BULLETIN-SISPICK||||ML|1.2|--|2 km SW Fabriano (AN)
1594529|2005-04-27T04:34:02.970000|39.871|16.348|13.5|BULLETIN-SISPICK||||ML|1.6|--|3 km SE San Lorenzo Bellizzi (CS)
1594539|2005-04-27T04:53:24.180000|42.464|13.006|22.3|BULLETIN-SISPICK||||ML|1.3|--|4 km W Micigliano (RI)
1594579|2005-04-27T11:31:45.070000|43.38|13.013|5.4|BULLETIN-SISPICK||||ML|0.5|--|5 km W Poggio San Vicino (MC)
1594589|2005-04-27T13:08:08.640000|43.24|12.732|10.0|BULLETIN-SISPICK||||ML|3.6|--|4 km W Gualdo Tadino (PG)
1594599|2005-04-27T14:52:06.280000|43.275|12.739|8.2|BULLETIN-SISPICK||||ML|2.2|--|3 km SW Fossato di Vico (PG)
1594619|2005-04-27T17:41:29.610000|43.243|12.727|11.9|BULLETIN-SISPICK||||ML|1.7|--|5 km W Gualdo Tadino (PG)
1594629|2005-04-28T00:00:44.430000|39.713|15.767|10.1|BULLETIN-SISPICK||||Md|2.6|--|Costa Calabra nord-occidentale (Cosenza)
1594639|2005-04-28T00:34:13.290000|43.082|13.342|8.5|BULLETIN-SISPICK||||ML|1.7|--|2 km N Gualdo (MC)
1594649|2005-04-28T01:25:22.680000|39.432|16.442|7.9|BULLETIN-SISPICK||||ML|2.2|--|8 km SE Acri (CS)
1594659|2005-04-28T05:56:11.480000|43.386|13.023|8.1|BULLETIN-SISPICK||||ML|1.4|--|5 km W Poggio San Vicino (MC)
1594669|2005-04-28T09:13:14.670000|42.537|13.334|13.9|BULLETIN-SISPICK||||ML|1.6|--|3 km NE Capitignano (AQ)
1594689|2005-04-28T15:01:22.310000|42.652|13.28|1.1|BULLETIN-SISPICK||||ML|1.2|--|3 km NW Amatrice (RI)
1594699|2005-04-28T18:05:51.440000|42.548|13.167|12.9|BULLETIN-SISPICK||||ML|1.5|--|5 km NE Borbona (RI)
1594709|2005-04-28T18:21:42.030000|42.552|13.152|13.8|BULLETIN-SISPICK||||ML|1.9|--|5 km NE Borbona (RI)
1594719|2005-04-28T18:53:47.100000|42.811|13.06|12.5|BULLETIN-SISPICK||||ML|1.0|--|3 km NW Norcia (PG)
1594729|2005-04-28T18:54:26.690000|44.633|10.461|21.0|BULLETIN-SISPICK||||ML|2.9|--|1 km W Quattro Castella (RE)
1594739|2005-04-28T19:47:53.190000|43.047|12.916|9.6|BULLETIN-SISPICK||||ML|1.6|--|4 km SW Serravalle di Chienti (MC)
1594769|2005-04-28T21:55:42.090000|42.571|13.211|8.4|BULLETIN-SISPICK||||ML|0.9|--|6 km NW Montereale (AQ)
1594779|2005-04-29T01:29:35.740000|42.552|13.171|8.8|BULLETIN-SISPICK||||ML|0.7|--|5 km NE Borbona (RI)
1594789|2005-04-29T01:31:37.030000|41.041|14.978|9.5|BULLETIN-SISPICK||||ML|2.0|--|1 km W Mirabella Eclano (AV)
1594799|2005-04-29T01:49:56.810000|43.096|13.342|8.8|BULLETIN-SISPICK||||ML|1.3|--|2 km SE San Ginesio (MC)
1594809|2005-04-29T01:58:21.990000|41.025|14.968|6.7|BULLETIN-SISPICK||||ML|1.5|--|2 km NE Taurasi (AV)
1594819|2005-04-29T02:30:48.570000|40.296|15.875|6.1|BULLETIN-SISPICK||||Md|2.4|--|2 km NW Grumento Nova (PZ)
1594829|2005-04-29T07:19:50.360000|43.048|12.896|16.6|BULLETIN-SISPICK||||ML|2.2|--|5 km SW Serravalle di Chienti (MC)
1594839|2005-04-29T10:13:31.800000|37.902|15.849|40.9|BULLETIN-SISPICK||||ML|2.4|--|Costa Calabra sud-orientale (Reggio di Calabria)
1594849|2005-04-29T12:36:12.310000|43.415|12.988|9.5|BULLETIN-SISPICK||||ML|1.1|--|4 km SW Serra San Quirico (AN)
1594859|2005-04-29T12:56:07.050000|43.413|12.982|12.4|BULLETIN-SISPICK||||ML|1.2|--|4 km E Genga (AN)
1594869|2005-04-29T15:34:18.120000|42.203|13.23|1.1|BULLETIN-SISPICK||||ML|1.7|--|1 km N Borgorose (RI)
1594879|2005-04-29T16:49:54.760000|42.465|12.469|4.4|BULLETIN-SISPICK||||Md|2.2|--|5 km N Otricoli (TR)
1594889|2005-04-29T20:12:44.060000|39.987|16.029|12.5|BULLETIN-SISPICK||||Md|2.5|--|4 km N Rotonda (PZ)
1594909|2005-04-29T22:49:43.280000|43.412|12.444|16.7|BULLETIN-SISPICK||||Md|1.8|--|3 km S Pietralunga (PG)
1594919|2005-04-29T23:24:30.290000|42.731|12.74|8.8|BULLETIN-SISPICK||||Md|2.2|--|S Spoleto (PG)
1594939|2005-04-30T02:45:33.530000|42.946|12.988|0.6|BULLETIN-SISPICK||||Md|2.1|--|6 km S Monte Cavallo (MC)
1594949|2005-04-30T03:08:01.230000|43.065|13.161|1.2|BULLETIN-SISPICK||||ML|0.8|--|3 km N Fiastra (MC)
1594959|2005-04-30T03:38:22.010000|43.091|13.329|20.1|BULLETIN-SISPICK||||ML|1.6|--|2 km SE San Ginesio (MC)
1594969|2005-04-30T03:59:40.050000|43.782|12.032|8.1|BULLETIN-SISPICK||||ML|2.1|--|3 km SE Verghereto (FC)
1594979|2005-04-30T04:20:13.490000|43.211|12.755|10.1|BULLETIN-SISPICK||||ML|1.5|--|3 km SW Gualdo Tadino (PG)
1594999|2005-04-30T07:16:12.860000|42.093|13.303|12.5|BULLETIN-SISPICK||||ML|1.3|--|5 km NW Scurcola Marsicana (AQ)
1595009|2005-04-30T08:10:25.120000|44.694|9.317|8.7|BULLETIN-SISPICK||||ML|3.5|--|3 km NW Cerignale (PC)
1595029|2005-04-30T17:10:15.600000|41.678|13.526|9.9|BULLETIN-SISPICK||||ML|1.6|--|2 km W Castelliri (FR)
1595039|2005-04-30T17:45:08.630000|43.052|12.92|0.7|BULLETIN-SISPICK||||Md|1.8|--|4 km SW Serravalle di Chienti (MC)
1595049|2005-04-30T19:00:39.110000|38.984|19.996|14.4|BULLETIN-SISPICK||||ML|3.5|--|Costa Greca Ionica (GRECIA)
1595059|2005-04-30T22:13:49.730000|43.174|12.809|10.2|BULLETIN-SISPICK||||ML|1.5|--|7 km S Gualdo Tadino (PG)
1595069|2005-05-01T01:17:21.370000|44.531|10.591|23.1|BULLETIN-SISPICK||||ML|1.6|--|3 km SW Viano (RE)
1595079|2005-05-01T01:54:24.430000|43.18|12.8|8.6|BULLETIN-SISPICK||||ML|0.9|--|6 km S Gualdo Tadino (PG)
1595099|2005-05-01T02:19:40.680000|43.247|12.727|9.0|BULLETIN-SISPICK||||ML|0.9|--|5 km W Gualdo Tadino (PG)
1595119|2005-05-01T03:14:17.700000|38.094|15.18|16.5|BULLETIN-SISPICK||||ML|1.9|--|2 km SE Rodì Milici (ME)
1595139|2005-05-01T03:59:16.040000|43.148|12.83|9.1|BULLETIN-SISPICK||||ML|1.7|--|5 km NE Nocera Umbra (PG)
1595149|2005-05-01T04:33:58.970000|43.146|12.83|8.6|BULLETIN-SISPICK||||ML|1.1|--|5 km NE Nocera Umbra (PG)
1595159|2005-05-01T06:09:50.670000|43.113|13.156|10.0|BULLETIN-SISPICK||||ML|0.8|--|6 km W Caldarola (MC)
1595169|2005-05-01T13:07:29.810000|43.149|12.828|9.1|BULLETIN-SISPICK||||ML|1.9|--|5 km NE Nocera Umbra (PG)
1595179|2005-05-01T14:42:03.890000|43.143|12.839|9.8|BULLETIN-SISPICK||||Md|1.7|--|5 km NE Nocera Umbra (PG)
1595189|2005-05-01T14:51:36.520000|42.778|12.747|7.9|BULLETIN-SISPICK||||ML|2.1|--|5 km N Spoleto (PG)
1595199|2005-05-01T15:33:09.840000|41.772|13.552|17.0|BULLETIN-SISPICK||||ML|2.1|--|4 km S Balsorano (AQ)
1595209|2005-05-01T15:47:38.980000|41.797|13.526|21.1|BULLETIN-SISPICK||||ML|1.7|--|3 km W Balsorano (AQ)
1595219|2005-05-01T17:56:41.480000|41.602|14.119|23.3|BULLETIN-SISPICK||||ML|1.1|--|1 km E Colli a Volturno (IS)
1595249|2005-05-01T20:01:58.100000|42.586|13.282|15.0|BULLETIN-SISPICK||||ML|1.1|--|5 km S Amatrice (RI)
1595269|2005-05-01T23:36:09.520000|43.27|12.799|13.9|BULLETIN-SISPICK||||ML|1.0|--|4 km SE Fossato di Vico (PG)
1595279|2005-05-02T00:21:11.820000|41.636|14.014|15.8|BULLETIN-SISPICK||||ML|0.8|--|4 km SW Pizzone (IS)
1595289|2005-05-02T01:12:01.950000|41.568|14.308|9.2|BULLETIN-SISPICK||||ML|0.9|--|3 km E Pettoranello del Molise (IS)
1595299|2005-05-02T01:33:09.670000|43.731|13.029|7.9|BULLETIN-SISPICK||||ML|0.8|--|4 km E San Giorgio di Pesaro (PU)
1595319|2005-05-02T02:30:45.200000|43.026|12.87|7.7|BULLETIN-SISPICK||||Md|1.8|--|9 km SW Serravalle di Chienti (MC)
1595329|2005-05-02T02:47:06.440000|40.988|14.954|19.1|BULLETIN-SISPICK||||ML|1.5|--|1 km NE Lapio (AV)
1595339|2005-05-02T03:24:27.350000|41.118|15.147|12.6|BULLETIN-SISPICK||||ML|2.3|--|1 km SW Villanova del Battista (AV)
1595349|2005-05-02T03:35:28.130000|41.112|15.126|19.4|BULLETIN-SISPICK||||ML|1.7|--|3 km W Villanova del Battista (AV)
1595359|2005-05-02T04:18:11.080000|41.124|15.148|14.9|BULLETIN-SISPICK||||ML|1.5|--|1 km W Villanova del Battista (AV)
1595369|2005-05-02T05:48:55.160000|44.68|9.321|10.0|BULLETIN-SISPICK||||ML|2.7|--|2 km W Cerignale (PC)
1595379|2005-05-02T06:06:24.470000|41.1|15.12|20.1|BULLETIN-SISPICK||||ML|2.0|--|4 km NW Flumeri (AV)
1595389|2005-05-02T07:27:34.660000|43.386|12.539|8.2|BULLETIN-SISPICK||||Md|2.0|--|5 km NW Gubbio (PG)
1595409|2005-05-02T14:07:18.110000|41.136|15.14|17.2|BULLETIN-SISPICK||||ML|2.3|--|2 km NW Villanova del Battista (AV)
1595419|2005-05-02T14:17:46.020000|41.707|14.162|9.9|BULLETIN-SISPICK||||ML|2.8|--|2 km E Rionero Sannitico (IS)
1595429|2005-05-02T14:26:49.030000|42.753|11.51|9.9|BULLETIN-SISPICK||||ML|2.4|--|4 km S Roccalbegna (GR)
1595439|2005-05-02T14:32:06.420000|45.383|9.533|9.6|BULLETIN-SISPICK||||ML|1.7|--|2 km N Dovera (CR)
1595449|2005-05-02T14:46:11.880000|42.751|11.499|2.8|BULLETIN-SISPICK||||ML|2.5|--|4 km S Roccalbegna (GR)
1595459|2005-05-02T14:50:56.340000|42.773|11.517|9.8|BULLETIN-SISPICK||||ML|2.0|--|1 km SE Roccalbegna (GR)
1595469|2005-05-02T16:53:18.380000|41.638|14.137|4.8|BULLETIN-SISPICK||||ML|1.6|--|3 km SE Cerro al Volturno (IS)
1595479|2005-05-02T17:41:16.830000|42.475|12.78|10.6|BULLETIN-SISPICK||||ML|1.6|--|2 km NE Greccio (RI)
1595499|2005-05-02T19:43:32.400000|42.944|13.182|18.8|BULLETIN-SISPICK||||ML|1.1|--|3 km E Ussita (MC)
1595519|2005-05-02T21:00:16.680000|42.618|13.085|1.1|BULLETIN-SISPICK||||ML|0.7|--|6 km W Cittareale (RI)
1595529|2005-05-02T21:18:08.430000|43.38|12.559|0.6|BULLETIN-SISPICK||||ML|1.3|--|3 km NW Gubbio (PG)
1595559|2005-05-02T21:45:14.160000|37.539|15.306|23.1|BULLETIN-SISPICK||||ML|1.7|--|Costa Catanese (Catania)
1595579|2005-05-02T22:21:18.670000|41.674|14.912|15.2|BULLETIN-SISPICK||||ML|2.3|--|4 km SW Bonefro (CB)
1595589|2005-05-02T22:33:40.500000|41.683|14.962|14.7|BULLETIN-SISPICK||||ML|1.3|--|SW San Giuliano di Puglia (CB)
1595599|2005-05-02T22:47:17.920000|43.421|12.513|13.7|BULLETIN-SISPICK||||Md|2.0|--|7 km E Pietralunga (PG)
1595609|2005-05-03T00:07:05.230000|41.624|14.106|0.7|BULLETIN-SISPICK||||ML|0.9|--|2 km E Rocchetta a Volturno (IS)
1595629|2005-05-03T00:58:18.640000|41.07|15.122|9.7|BULLETIN-SISPICK||||ML|1.5|--|3 km W Flumeri (AV)
1595639|2005-05-03T01:21:43.340000|43.304|12.603|13.4|BULLETIN-SISPICK||||ML|1.9|--|6 km SE Gubbio (PG)
1595649|2005-05-03T03:20:24.020000|40.749|15.32|10.1|BULLETIN-SISPICK||||ML|1.9|--|3 km NE Colliano (SA)
1595659|2005-05-03T03:34:04.620000|41.134|15.169|18.0|BULLETIN-SISPICK||||ML|0.8|--|1 km NE Villanova del Battista (AV)
1595669|2005-05-03T04:05:34.060000|41.704|14.163|9.5|BULLETIN-SISPICK||||ML|2.0|--|2 km W Forlì del Sannio (IS)
1595679|2005-05-03T04:43:11.000000|38.393|15.488|123.0|BULLETIN-SISPICK||||ML|2.1|--|Costa Siciliana nord-orientale (Messina)
1595699|2005-05-03T07:13:50.950000|42.594|13.443|18.5|BULLETIN-SISPICK||||ML|2.1|--|6 km NW Crognaleto (TE)
1595719|2005-05-03T10:16:27.280000|43.377|12.499|13.0|BULLETIN-SISPICK||||ML|2.5|--|7 km W Gubbio (PG)
1595739|2005-05-03T11:28:03.680000|38.142|15.885|4.0|BULLETIN-SISPICK||||ML|1.4|--|9 km E Santo Stefano in Aspromonte (RC)
1595749|2005-05-03T11:37:09.010000|37.36|15.948|40.1|BULLETIN-SISPICK||||ML|2.3|--|Mar Ionio Meridionale (MARE)
1595759|2005-05-03T11:54:41.400000|41.358|14.27|9.4|BULLETIN-SISPICK||||Md|2.3|--|1 km SE Sant'Angelo d'Alife (CE)
1595769|2005-05-03T12:14:13.730000|40.62|15.641|26.8|BULLETIN-SISPICK||||Md|2.2|--|2 km S Picerno (PZ)
1595809|2005-05-03T17:49:56.260000|44.254|10.741|15.2|BULLETIN-SISPICK||||ML|1.4|--|2 km E Montecreto (MO)
1595819|2005-05-03T18:41:12.720000|37.98|16.112|14.6|BULLETIN-SISPICK||||ML|1.7|--|2 km NE Brancaleone (RC)
1595839|2005-05-03T19:34:50.270000|37.991|16.135|10.3|BULLETIN-SISPICK||||ML|1.6|--|Costa Calabra sud-orientale (Reggio di Calabria)
1595849|2005-05-03T20:25:41.960000|42.546|13.234|1.5|BULLETIN-SISPICK||||ML|0.8|--|3 km NW Montereale (AQ)
1595859|2005-05-03T21:33:00.570000|41.686|13.524|8.4|BULLETIN-SISPICK||||ML|1.7|--|2 km W Castelliri (FR)
1595869|2005-05-03T22:08:03.940000|41.637|14.172|3.3|BULLETIN-SISPICK||||ML|0.7|--|4 km NE Fornelli (IS)
1595879|2005-05-03T22:30:55.590000|43.384|12.501|12.0|BULLETIN-SISPICK||||ML|2.0|--|7 km W Gubbio (PG)
1595889|2005-05-03T22:40:02.160000|43.809|11.943|22.4|BULLETIN-SISPICK||||ML|2.7|--|5 km W Verghereto (FC)
1595899|2005-05-03T22:49:32.780000|43.84|11.97|12.1|BULLETIN-SISPICK||||ML|1.4|--|2 km SW Bagno di Romagna (FC)
1595909|2005-05-03T22:53:44.980000|43.839|11.983|14.6|BULLETIN-SISPICK||||ML|1.3|--|2 km S Bagno di Romagna (FC)
1595919|2005-05-03T22:59:50.720000|44.388|9.731|9.4|BULLETIN-SISPICK||||Md|2.2|--|5 km NW Zeri (MS)
1595929|2005-05-03T23:06:51.700000|43.832|11.953|14.6|BULLETIN-SISPICK||||Md|2.0|--|4 km SW Bagno di Romagna (FC)
1595939|2005-05-03T23:20:48.310000|43.843|11.998|17.8|BULLETIN-SISPICK||||Md|2.0|--|2 km SE Bagno di Romagna (FC)
1595949|2005-05-04T00:05:11.350000|41.711|14.195|12.2|BULLETIN-SISPICK||||ML|1.9|--|2 km NE Forlì del Sannio (IS)
1595969|2005-05-04T02:32:46.250000|41.596|14.118|0.8|BULLETIN-SISPICK||||ML|1.0|--|1 km E Colli a Volturno (IS)
1595989|2005-05-04T05:03:01.470000|43.826|11.954|16.2|BULLETIN-SISPICK||||ML|2.4|--|4 km SW Bagno di Romagna (FC)
1595999|2005-05-04T05:33:23.890000|43.834|11.969|14.9|BULLETIN-SISPICK||||ML|2.0|--|3 km S Bagno di Romagna (FC)
1596009|2005-05-04T05:34:23.530000|43.832|11.982|11.3|BULLETIN-SISPICK||||Md|1.7|--|3 km S Bagno di Romagna (FC)
1596019|2005-05-04T05:38:06.370000|43.835|11.972|13.0|BULLETIN-SISPICK||||Md|2.1|--|3 km S Bagno di Romagna (FC)
1596029|2005-05-04T05:39:13.710000|43.836|11.981|12.6|BULLETIN-SISPICK||||Md|1.8|--|3 km S Bagno di Romagna (FC)
