format version:	1.2
date:	12/6/2012

ACTINOPODA	:	ACANTHARIA (Tintinnia; skeletal rods made of strintium sulfate)	RADIOLARIA (intricate mineral skeletons with inner and outer portion)	_METACOLUMN_OFF

ACANTHARIA (Tintinnia; skeletal rods made of strintium sulfate)	:	Order unnamed ACANTHARIA 

Order unnamed ACANTHARIA 	event					[For details click <a href="http://tolweb.org/notes/?note_id=52">Order unnamed ACANTHARIA </a>]. Order not named. 
FAD
	Astrolithium	23.03
	Chiastolus	55.96
LAD
	Astrolithium, Chiastolus	0.00


RADIOLARIA (intricate mineral skeletons with inner and outer portion)	:	NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)	SPUMELLARIA (colonial, simple central capsule, no initial spicule)	ACTINOPODA - INCERTAE SEDIS	_METACOLUMN_ON

NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)	event				on	[For details click <a href="http://tolweb.org/notes/?note_id=51">NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)</a>]. 
FAD
	Parafollicucullus, Pseudoalbaillella	265.14
	Camptoalatus, Copiellintra, Helioentactinia, Polyfistula, Praedeflandrella, Spongentactinia	272.30
	Polyentactinia, Tetracircinata	275.60
	Astroentactinia, Haplodiacanthus, Rectotormentum	278.81
	Corythoecia	290.06
	Tetratormentum	297.21
	Arrectoalatus, Latentidiota, Popofskyellum, Triactofenestrella	302.63
	Provisocyntra	306.99
	Archaeopyramisa, Circulaforma	315.16
	Brianellium, Ouaka, Trilacertus	319.20
	Archocyrtium, Caspiaza, Ceratoikiscum	323.23
	Kantollum	327.08
	Allocyrtium, Cerarchocyrtium, Helenifore, Palacantholithus, Stigmosphaerostylus, Triaenosphaera, Tuscaritellum, Xiphachistrella, Xiphocabrium, Xiphocladiella	323.23
	Belowea, Cyrtiphaeronemium ,Cyrtisphaeractenium, Eostylodictya, Meschedea, Palaeoscenidium, Pylentonema	338.83
	Cyrtentactinia	346.73
	Holoeciscus, Huasha, Lapidopiscum, Protoalbaillella, Quadrapesus, Robotium	352.84
	Arrchinella, Bissulentactinia, Deflandrellium, Haplentactinia, Mostlerium, Palaeothalomnus, Pleuristratoentactinia, Spongocoelia, Staurodruppa, Tetrentactinia	358.94
	Palaeorubus, Somphaentactinia, Spongentactinella	372.24
	Oriundogutta, Syntagentactinia	419.20
	Inanihella, Secuicollacta	422.96
	Palaeoephippium, Palaeopyramidium, Palaeotripus	427.36
	Palaeodecaradium	430.45
	Diparvapila, Parvalanapila, Rotasphaera	433.35
	Inanibigutta, Kalimnasphaera	443.83
	Auliela	447.86
	Doryplegma	448.84
	Anakrusa, Inanigutta	455.14
	Cessipylorum	458.36
	Proventocitum	465.32


ACTINOPODA - INCERTAE SEDIS	event					[For details click <a href="http://tolweb.org/notes/?note_id=52">INCERTAE SEDIS</a>]. 
FAD
	Raphidociclicus	272.30
LAD
	Raphidociclicus	259.81

Annelida (segmented worms)	:	MYZOSTOMARIA (hermaphrodite parasitic worms)	PALAEOSCOLECIDA (priaplid-like proboscis covered with spines)	POLYCHAETA (bristleworms)	_METACOLUMN_OFF

MYZOSTOMARIA (hermaphrodite parasitic worms)	:	No order given - MYZOSTOMARIA

No order given - MYZOSTOMARIA	event
FAD
	Myzostomites	485.37
LAD
	Myzostomites	443.83


PALAEOSCOLECIDA (priaplid-like proboscis covered with spines)	:	No order given- PALAEOSCOLECIDA

No order given- PALAEOSCOLECIDA	event
FAD
	Protoscolex	451.28
	Plasmuscolex	471.52
	Bohemoscolex, Gammascolex	485.37
	Kaimenella	512.83
	Milaculum	516.10
	Cowiella, Hadimopanella ( Lenargyrion, Utahphospha), Houscolex, Palaeoscolecida, Palaeoscolex	518.55
LAD
	Hadimopanella ( Lenargyrion, Utahphospha)	433.35
	Protoscolex	448.84
	Milaculum	459.41
	Plasmuscolex	465.32
	Bohemoscolex, Gammascolex	469.96
	Palaeoscolex	477.72
	Kaimenella	485.37
	Cowiella, Houscolex, Palaeoscolecida	516.10


POLYCHAETA (bristleworms)	:	AMPHINOMORPHA (stinging and fire worms)	DRILOMORPHA	EUNICEMORPHA (can reach up to 3 metres)	FLABELLIGERIMORPHA	PHYLLODOCEMORPHA	SERPULIMORPHA	SPIOMORPHA	TEREBELLOMORPHA (marine bristle worms)	UNCERTAIN POLYCHAETA	_METACOLUMN_ON

AMPHINOMORPHA (stinging and fire worms)	event					[For details click <a href="http://www.accessscience.com/content.aspx?id=241000#S7">AMPHINOMORPHA (stinging and fire worms)</a>]. Not found on TOL. 
FAD
	Meringosoma	152.06
	Raphidiophorus ( Palaeocampa)	311.08
LAD
	Meringosoma	148.53
	Raphidiophorus ( Palaeocampa)	302.63


DRILOMORPHA	event					[For details click <a href="http://http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=7141&is_real_user=1">DRILOMORPHA</a>]. Not found on TOL. 
FAD
	Arenicola	145.01
	incertae sedis	166.07
	Archarenicola	209.46
LAD
	Arenicola	0.00
	incertae sedis	163.47
	Archarenicola	201.30


EUNICEMORPHA (can reach up to 3 metres)	event				on	[For details click <a href="http://http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=7026&is_real_user=1">EUNICEMORPHA (can reach up to 3 metres)</a>]. Not found on TOL. 
FAD
	Lumbriconereis	5.33
	Paragnathites	66.04
	Aglaurides, Arabella, Dorvillea, Drilonereis, Lysaretides, Rhamphegenys	83.64
	Onuphis	100.50
	Ophryotrocha	165.21
	Schistomeringos	190.82
	Notocirrus	241.50
	Halla	243.99
	Eunice, Palurites, Praelumbrinereis	247.06
	Eunicites ( Kielanoprion, Lumbriconereites)	259.81
	Delosites	272.30
	Phiops	330.92
	Brochosogenys	358.94
	Elleriprion	372.24
	Hindeoprion, Multiprion, Processoprion, Serratula	375.79
	Falkosites, Uncinogenys	382.69
	Albertaprion	383.95
	Anisocerasites, Trianguligenys	387.72
	Oblongiprion, Sciotoprion	393.25
	Gotlandites, Hindenites, Microdactylophora, Palaeopelyx, Symmetroprion	433.35
	Lanceolatites	438.49
	Langeites, Oxyprion, Palaeodactylophora	443.83
	Diopatraites, Skalenoprion ( Drilonereisites)	448.84
	Ottawella, Hadoprion, Nereidavus, Nothrites, Pistoprion, Protarabellites ( Palaeosigma), Trentonia	455.14		?: Ottawella
	Marlenites, Arabellites ( Atraktoprion), Tetraprion	458.36		?: Marlenites
	Archaeoprion, Euryprion, Kalloprion, Kettnerites ( Paulinites), Mochtyella, Oenonites (Leptoprion), Pteropelta ( Polychaetus), Ramphoprion, Rhytiprion, Xanioprion	459.41
	Polychaetaspis	460.45
	Staurocephalites ( Vistulella)	465.32
	Marphysaites, Paleononites, Orthopelta, Pernerites	469.96		?: Marphysaites, Paleononites
LAD
	Aglaurides, Arabella, Dorvillea, Drilonereis, Eunice, Halla, Lumbriconereis, Notocirrus, Onuphis, Ophryotrocha, Schistomeringos	0.00
	Paragnathites	1.81
	Anisocerasites	5.33
	Eunicites ( Kielanoprion, Lumbriconereites), Nereidavus	66.04
	Rhamphegenys	72.05
	Lysaretides, Palurites	78.10
	Mochtyella	96.24
	Staurocephalites ( Vistulella)	152.06
	Oenonites (Leptoprion)	237.00
	Arabellites ( Atraktoprion), Archaeoprion	239.10
	Delosites, Praelumbrinereis	241.50
	Elleriprion	243.99
	Kalloprion	244.94
	Skalenoprion ( Drilonereisites)	252.16
	Oxyprion	254.20
	Marlenites, Paleononites, Brochosogenys, Langeites	272.30		?: Marlenites, Paleononites
	Falkosites	298.88
	Phiops	327.08
	Marphysaites, Nothrites	358.94		?: Marphysaites
	Hindeoprion, Multiprion, Polychaetaspis, Processoprion, Serratula, Tetraprion, Trianguligenys, Uncinogenys, Xanioprion	372.24
	Albertaprion, Diopatraites, Kettnerites ( Paulinites), Oblongiprion ,Orthopelta	382.69
	Protarabellites ( Palaeosigma), Sciotoprion	387.72
	Pteropelta ( Polychaetus)	419.20
	Hindenites, Lanceolatites	422.96
	Symmetroprion	425.57
	Microdactylophora, Palaeopelyx	427.36
	Gotlandites	430.45
	Hadoprion, Palaeodactylophora	433.35
	Pernerites, Pistoprion, Rhytiprion	443.83
	Ramphoprion	445.23
	Ottawella, Trentonia	451.28		?: Ottawella
	Euryprion	458.36


FLABELLIGERIMORPHA	event					[For details click <a href="http://tolweb.org/Annelida">Annelida (segmented worms)</a>]. Not found on TOL. Palaeobiology Database mentions this is "disused" (http://paleobackup.nceas.ucsb.edu:8110/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=7159&is_real_user=0)
FAD
	flabelligerid	311.08
LAD
	flabelligerid	311.08


PHYLLODOCEMORPHA	event					[For details click <a href="http://http://paleobackup.nceas.ucsb.edu:8110/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=7096&is_real_user=1">PHYLLODOCEMORPHA</a>]. Not found on TOL. 
FAD
	Siphonostomites	47.84
	Sthenelaites	66.04
	Paradrilonereigenys	83.64
	Praeglycera	83.64
	Ctenoscolex	152.06
	Melanoraphia	199.30
	Paraglycerites	209.46
	Goniada	244.94
	Arites, Homaphrodites, Paranereites, Triadonereis	247.06
	Palaeoaphrodite	250.01
	Glycera	252.16
	Didontogaster, Dryptoscolex, Fastuoscolex, Fossundecima, Hystriciola, Levisettius, Pieckonia, Rutellifrons	311.08
	Astreptoscolex, Carbosesostris, Esconites	330.92
	Eotomopteris	338.83
	Protonympha	375.79
	Stauronereisites	382.69
	Palaeochaeta	443.83
	Dinoscolites, Ottawina, Paleonereites, Thalenessites, Ungulites	455.14
	Pronereites, Glycerites	457.01		?: Pronereites
	Ildraites	477.72
	Canadia	506.91
LAD
	Glycera, Goniada	0.00
	Sthenelaites	1.81
	Siphonostomites	41.15
	Arites, Paranereites	66.04
	Paradrilonereigenys	72.05
	Praeglycera	78.10
	Paraglycerites	145.01
	Ctenoscolex	148.53
	Melanoraphia	195.31
	Palaeoaphrodite	201.30
	Triadonereis	237.00
	Homaphrodites	244.94
	Ungulites	272.30
	Astreptoscolex, Didontogaster, Dryptoscolex, Esconites, Fastuoscolex, Fossundecima, Hystriciola, Levisettius, Pieckonia, Rutellifrons	306.99
	Carbosesostris	327.08
	Eotomopteris	330.92
	Stauronereisites	358.94
	Ildraites	367.85
	Palaeochaeta, Protonympha	372.24
	Glycerites	382.69
	Dinoscolites, Ottawina, Paleonereites, Thalenessites	451.28
	Pronereites	455.14		?
	Canadia	500.22


SERPULIMORPHA	event				on	[For details click <a href="http://http://paleobackup.nceas.ucsb.edu:8110/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=7160&is_real_user=1">SERPULIMORPHA</a>]. Not found on TOL. 
FAD
	Iquitosia, Mercierella	23.03
	Protulites	33.89
	Paliurus	37.75
	Discouvermetulus	55.96
	Hydroides	59.24
	Circeis, Cubiculovinea, Ditrupa, Metalaeospira, Paralaeospira, Proterula, Semiserpula, Spirographites, Turbinia	66.04
	Jereminella, Josephella, Neodexiospira, Pomatoceros	72.05
	Longitubus	83.64
	Vepreculina	86.26
	Conora	88.02
	Ditrupula	89.77
	Janita	95.47
	Bipygmaeus, Diploconcha, Ornatoporta, Pileolaria, Protectoconorca, Protula, Pyrgopolon, Serpentula, Vermiliopsis	100.50
	Flucticularia, Propomatoceros, Spiraserpula	126.30
	Neovermilia	130.77
	Sclerostyla	133.09
	Laqueoserpula	133.88
	Parsimonia	139.39
	Muroserpula, Sarcinella	145.01
	Neomicrorbis ( Spirorbula)	152.06
	Hamulus	157.25
	Orthoconorca, Pegmaticula, Placostegus ( Eoplacostegus)	163.47
	Tetraserpula	169.45
	Cycloserpula	178.42
	Filogranula, Metavermilia, Rotularia	182.70
	Protulophila	190.82
	Cementula, Pentaditrupa	199.30
	Galeolaria, Genicularia	201.30
	Salmacina, Serpula	244.94
	Torlessia	252.16
	Clavulites	305.12
	Howellitubus	311.08
	Serpulopsis	323.23
	Vermilia	358.94
	Hicetes	385.21
	Filograna	393.25
	Asterosalpinx, Phragmosalpinx	419.20
	Camptosalpinx, Chaetosalpinx	427.36
	Sinuocornu	433.35
	Gitonia, Streptindytes	443.83
	Serpularia	465.32
	Spirorbis	485.37
LAD
	Cementula, Circeis, Cubiculovinea, Ditrupa, Filograna, Filogranula, Galeolaria, Hydroides, Janita, Josephella, Mercierella, Metalaeospira, Metavermilia, Neodexiospira, Neomicrorbis ( Spirorbula), Neovermilia, Paralaeospira, Pileolaria, Placostegus ( Eoplacostegus), Pomatoceros, Protula, Protulophila, Pyrgopolon, Salmacina, Sclerostyla, Serpula, Spiraserpula, Spirorbis, Vermilia, Vermiliopsis	0.00
	Iquitosia	2.59
	Vepreculina	7.25
	Protulites, Semiserpula	23.03
	Discouvermetulus, Paliurus, Rotularia	33.89
	Cycloserpula, Turbinia	41.15
	Proterula, Serpentula	55.96
	Bipygmaeus, Orthoconorca, Pentaditrupa, Spirographites	61.61
	Conora, Diploconcha, Flucticularia, Hamulus, Jereminella, Laqueoserpula, Longitubus, Muroserpula, Ornatoporta, Parsimonia, Pegmaticula, Propomatoceros, Protectoconorca, Tetraserpula	66.04
	Ditrupula	66.04
	Genicularia	93.90
	Sarcinella	100.50
	Torlessia	201.30
	Clavulites, Serpulopsis, Streptindytes	302.63
	Howellitubus	306.99
	Asterosalpinx, Phragmosalpinx	358.94
	Hicetes	383.95
	Gitonia	390.49
	Camptosalpinx, Chaetosalpinx	419.20
	Sinuocornu	427.36
	Serpularia	458.36


SPIOMORPHA	event					[For details click <a href="http://http://paleobackup.nceas.ucsb.edu:8110/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=7135&is_real_user=1">SPIOMORPHA</a>]. Not found on TOL. 
FAD
	Maeandropolydora	72.05
	Dodecaceria	86.26
	Polydora	100.50
	Sabellaria	358.94
	Vetustovermis	516.10		?
LAD
	Dodecaceria, Maeandropolydora, Polydora, Sabellaria	0.00
	Vetustovermis	512.83		?


TEREBELLOMORPHA (marine bristle worms)	event					[For details click <a href="http://tolweb.org/Terebellida">TEREBELLOMORPHA (marine bristle worms)</a>]. 
FAD
	Pectinaria	23.03
	Streblosoma	55.96
	Lepidenteron	145.01
	Terebella	163.47
	Titahia	252.16
	Proterebella	282.01
	Amphictene	298.88
	Paraterebella	323.23
	Crininicaminus	330.92
	Terebellolites	419.20
	Psammosiphon	433.35
	Cryptosiphon	465.32
	Scolecoderma	504.68
	Terebellites	510.25
LAD
	Amphictene, Pectinaria, Terebella	0.00
	Streblosoma	33.89
	Lepidenteron	66.04
	Titahia	201.30
	Proterebella	272.30
	Paraterebella, Psammosiphon	298.88
	Crininicaminus	327.08
	Terebellolites	358.94
	Cryptosiphon	458.36
	Terebellites	499.10
	Scolecoderma	503.56


UNCERTAIN POLYCHAETA	event					[For details click <a href="http://tolweb.org/Annelida">UNCERTAIN POLYCHAETA</a>]. 
FAD
	Tosalorbis	55.96
	Sarcionata	145.01
	Epitrachys	152.06
	Microtubus	209.46
	Lercaritubus, Lumbricopsis	298.88
	Hesionites	323.23
	Ramesses, Soris	330.92
	Schizoproboscina	358.94
	Nawnites	379.24
	Bundenbachochaeta	407.57
	Ruedemannella	422.96
	Ebetallites, Lecathylus	427.36
	Lockportia	433.35
	Klakesia	438.49
	Oliveirania	443.83
	Stoma	448.84
	Eotrophonia, Propolynoe	451.28
	Eopolychaetus, Pontobdellopsis, Tubulelloides	455.14
	Campylites	459.41
	Haileyia, Hammatopsis, Hirudopsis, Khemisina	485.37
	Burgessochaeta, Insulicorypha, Peronochaeta, Stephanoscolex	505.79
	Biconulites	541.00
LAD
	Tosalorbis	23.03
	Sarcionata	66.04
	Epitrachys	148.53
	Microtubus	201.30
	Lumbricopsis	252.16
	Lercaritubus	272.30
	Hesionites, Schizoproboscina	298.88
	Ramesses, Soris	327.08
	Nawnites	375.79
	Ebetallites	393.25
	Bundenbachochaeta	400.41
	Campylites, Oliveirania, Ruedemannella	419.20
	Lecathylus	422.96
	Lockportia	427.36
	Klakesia	433.35
	Haileyia, Hammatopsis, Khemisina, Stoma	443.83
	Eotrophonia, Propolynoe	448.84
	Eopolychaetus, Pontobdellopsis, Tubulelloides	451.28
	Hirudopsis	469.96
	Burgessochaeta, Insulicorypha, Peronochaeta, Stephanoscolex	504.68
	Biconulites	510.25

Arthropoda (arthropods)	:	ARACHNIDA (spiders, mites, scorpions, whipscorpions, pseudoscorpions)	MARRELOMORPHA	MEROSTOMATA (aquatic chelicerates; horseshoe crabs)	MEROSTOMOIDEA (transition between trilobites and chelicerates)	MYRIAPODA (millipedes, centipedes)	PARATRILOBITA	PYCNOGONIDA (sea spiders)	SC. CRUSTACEA, BRACHYPODA (shrimp-like detrius feeders)	SC. CRUSTACEA, BRANCHIOPODA (brine shrimps, water fleas)	SC. CRUSTACEA, CIRRIPEDIA (barnacles)	SC. CRUSTACEA, COPEPODA (includes zooplankton)	SC. CRUSTACEA, INCERTAE SEDIS	SC. CRUSTACEA, MALACOSTRACA (crabs, lobsters, shrimp, mantis shrimp, krill, woodlice…)	SC. CRUSTACEA, OSTRACODA	SC. CRUSTACEA, REMIPEDIA (blind, cave-dwelling crustaceans)	THYLACOCEPHALA (pouch head)	TRILOBITA (trilobites)	UNCERTAIN Arthropoda	_DEFAULT_OFF

ARACHNIDA (spiders, mites, scorpions, whipscorpions, pseudoscorpions)	:	SCORPIONIDA (scorpions)

SCORPIONIDA (scorpions)	event					[For details click <a href="http://tolweb.org/Scorpionida">SCORPIONIDA (scorpions)</a>]. 
FAD
	Palaeoscorpius, Waeringscorpii	407.57
	Proscorpius	422.96
	Palaeophonus	433.35
	Dolichophonus	438.49
LAD
	Palaeoscorpius, Waeringscorpii	400.41
	Proscorpius	419.20
	Palaeophonus	430.45
	Dolichophonus	433.35


MARRELOMORPHA	:	ACERCOSTRACA	CYCLINA (= Cycloidea; cycloids, resemble crabs)	MIMETASTERIDA

ACERCOSTRACA	event					[For details click <a href="http://www.palaeos.com/Invertebrates/Arthropods/Arachnomorpha.html">ACERCOSTRACA</a>]. Not found on TOL. 
FAD
	Vachonisia	407.57
LAD
	Vachonisia	400.41


CYCLINA (= Cycloidea; cycloids, resemble crabs)	event					[For details click <a href="http://paleodb.org/cgi-bin/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=19048&is_real_user=0">CYCLINA (= Cycloidea; cycloids, resemble crabs)</a>]. Not found on TOL. 
FAD
	Carcinaspides, Mesoprosopon	228.35
	Cyclocarcinides	237.00
	Hemitrochiscus	272.30
	Oonocarcinus	275.60
	Apionicon, Halicyne	311.08
	Halicyne	311.08
	Cyclus	346.73
LAD
	Carcinaspides, Cyclocarcinides, Halicyne, Mesoprosopon, Oonocarcinus	201.30
	Hemitrochiscus	259.81
	Cyclus	272.30
	Apionicon	306.99


MIMETASTERIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=19042&is_real_user=0">MIMETASTERIDA</a>]. Not found on TOL. 
FAD
	Mimetaster	407.57
	Paramarria	447.86
	Marrella	505.79
LAD
	Mimetaster	400.41
	Paramarria	445.23
	Marrella	504.68


MEROSTOMATA (aquatic chelicerates; horseshoe crabs)	:	AGLASPIDA (resemble horseshoe crabs)	CHASMATASPIDIDA	EURYPTERIDA (sea scorpions)	XIPHOSURIDA (sword-tailed animals)	MEROSTOMATA - INCERTAE SEDIS

AGLASPIDA (resemble horseshoe crabs)	event					[For details click <a href="http://www.wikipedia.org/Aglaspida">AGLASPIDA (resemble horseshoe crabs)</a>]. Order name had a question mark. 
FAD
	Sinaglaspis	298.88
	Borchgrevingkium	407.57		?
	Neostrabops	448.84
	Triopus (Drabovaspis)	457.01
	Angarocaris, Girardevia	460.45		?
	Aglaspoides, Craspedops, Cyclopites, Flobertia, Setaspis, Tuboculops, Uarthrus	487.44
	Aglaspella, Aglaspis, Glypharthrus	494.00
	Beckwithia	500.22
	Strabops (Paleomerus)	521.00
	Kodymirus	541.00
LAD
	Sinaglaspis	295.53
	Borchgrevingkium	400.41		?
	Neostrabops	447.86
	Triopus (Drabovaspis)	455.14
	Angarocaris, Girardevia	458.36		?
	Aglaspella, Aglaspis, Aglaspoides, Craspedops, Cyclopites, Flobertia, Glypharthrus, Setaspis, Tuboculops, Uarthrus	485.37
	Strabops (Paleomerus)	489.50
	Beckwithia	499.25
	Kodymirus	510.25


CHASMATASPIDIDA	event					[For details click <a href="http://www.palaeos.com/Invertebrates/Arthropods/Chelicerata/Merostomata/Chasmataspida.html">CHASMATASPIDIDA</a>]. Not found on TOL. 
FAD
	Diploaspis, Heteroaspis	407.57
	Chasmataspis	465.32
LAD
	Diploaspis, Heteroaspis	400.41
	Chasmataspis	458.36


EURYPTERIDA (sea scorpions)	event					[For details click <a href="http://www.palaeos.com/Invertebrates/Arthropods/Chelicerata/Eurypterida/Eurypterida.html">EURYPTERIDA (sea scorpions)</a>].  
FAD
	Hastimima	295.53
	Campylocephalus	330.92
	Dunsopterus, Hibbertopterus	346.73
	Adelophthalmus	372.24
	Hallipterus	382.69
	Alkenopterus, Moselopterus, Willwerathia	407.57
	Dorfopterus, Grossopterus, Rhenopterus, Strobilopterus	409.18
	Jaekelopterus, Syntomopterus	410.78
	Pagea	414.99
	Stylonurus	419.20
	Acutiramus, Bassipterus, Brachopterella, Buffalopterus, Clarkeipterus, Kokomopterus, Onychopterella, Parastylonurus, Pittsfordipterus, Salteropterus, Tarsopterella, Waeringopterus	422.96
	Rhinocarcinosoma	425.57
	Carcinosoma, Hughmilleria, Nanahughmilleria, Pterygotus, Stylonuroides, Tylopterella	427.36
	Lanarkopterus	430.45
	Baltoeurypterus, Ctenopterus, Dolichopterus, Erieopterus, Holmipterus, Mixopterus, Paracarcinosoma, Truncatiramus	433.35
	Lamontopterus, Laurieopterus, Slimonia	438.49
	Hardieopterus, Parahughmillera	440.77
	Drepanopterus, Erettopterus, Eurypterus, Kiaeropterus, Stylonurella	443.83
	Eocarcinosoma	448.84
	Echinognathus	455.14
	Brachyopterus, Megalograptus, Ruedemannipterus	457.01
LAD
	Adelophthalmus	272.30
	Hastimima	290.06
	Campylocephalus, Dunsopterus, Hibbertopterus	323.23
	Pterygotus	363.46
	Hallipterus, Rhenopterus	372.24
	Moselopterus	387.72
	Parahughmillera	393.25
	Alkenopterus, Carcinosoma, Dorfopterus, Drepanopterus, Eurypterus, Jaekelopterus, Willwerathia	400.41
	Erettopterus, Erieopterus, Grossopterus, Strobilopterus	407.57
	Dolichopterus, Syntomopterus	409.18
	Acutiramus, Nanahughmilleria, Pagea, Paracarcinosoma, Stylonurus, Tarsopterella, Waeringopterus	410.78
	Baltoeurypterus, Bassipterus, Brachopterella, Buffalopterus, Clarkeipterus, Hardieopterus, Kokomopterus, Mixopterus, Onychopterella, Parastylonurus, Pittsfordipterus, Salteropterus, Slimonia, Truncatiramus	419.20
	Hughmilleria, Kiaeropterus, Rhinocarcinosoma, Stylonuroides, Tylopterella	422.96
	Lanarkopterus	425.57
	Ctenopterus, Holmipterus, Ruedemannipterus	427.36
	Lamontopterus, Laurieopterus, Stylonurella	433.35
	Echinognathus, Eocarcinosoma	443.83
	Megalograptus	445.23
	Brachyopterus	455.14


XIPHOSURIDA (sword-tailed animals)	event					[For details click <a href="http://www.accessscience.com/content.aspx?id=752100">XIPHOSURIDA (sword-tailed animals)</a>]. Not found on TOL. 
FAD
	Tachypleus	23.03
	Casterolimulus	72.05
	Victalimulus	112.95
	Mesolimulus	152.06
	Heterolimulus, Limulitella	241.50
	Limulus	247.06
	Psammonlimulus	248.46
	Moravurus	330.92
	Rolfeia	352.84
	Bellinuroopsis	363.46
	Paleolimulus	372.24
	Elleria, Neobelinuropsis	382.69
	Bellinurus	393.25
	Legrandella, Weinbergina	407.57
	Bunaia, Pseudoniscus	422.96
	Limuloides, Pasternakevia	425.57
	Bembicosoma, Bunodella, Bunodes, Neolimulus	427.36		?: Bembicosoma, Bunodella
	Cyamocephalus, incertae sedis	438.49
	Archeolimulus	469.96
LAD
	Limulus, Tachypleus	0.00
	Casterolimulus	67.50
	Mesolimulus	93.90
	Victalimulus	100.50
	Limulitella	199.30
	Heterolimulus	237.00
	Psammonlimulus	247.06
	Paleolimulus	290.06
	Bellinurus	311.08
	Moravurus	327.08
	Rolfeia	346.73
	Bellinuroopsis	358.94
	Elleria, Neobelinuropsis	372.24
	Legrandella, Weinbergina	400.41
	Bembicosoma, Bunodella, Bunaia, Pseudoniscus	419.20		?: Bembicosoma, Bunodella
	Cyamocephalus, Limuloides, Neolimulus, Pasternakevia	422.96
	Bunodes	425.57
	incertae sedis	433.35
	Archeolimulus	458.36


MEROSTOMATA - INCERTAE SEDIS	event					[For details click <a href="http://www.accessscience.com/content.aspx?id=416500">MEROSTOMATA (aquatic chelicerates; horseshoe crabs)</a>]. Not found on TOL. 
FAD
	Sanctacarus	506.91
	Eolimulus	521.00
	Gdowia	523.20		?
LAD
	Sanctacarus	505.79
	Eolimulus	516.10
	Gdowia	521.00		?


MEROSTOMOIDEA (transition between trilobites and chelicerates)	:	CHELONIELLIDA	EMERALDELLIDA	LIMULAVIDA	MEROSTOMOIDEA - INCERTAE SEDIS

CHELONIELLIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=19034&is_real_user=1">CHELONIELLIDA</a>]. Not found on TOL. 
FAD
	Cheloniellon	407.57
LAD
	Cheloniellon	400.41


EMERALDELLIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=19027&is_real_user=1">EMERALDELLIDA</a>]. Not found on TOL. 
FAD
	Ecnomocaris	503.56
	Emeraldella, Thelxiope	505.79
LAD
	Ecnomocaris	502.45
	Emeraldella, Thelxiope	504.68


LIMULAVIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=19031&is_real_user=1">LIMULAVIDA</a>]. Not found on TOL. 
FAD
	Amiella, Sidneyia	505.79
LAD
	Sidneyia	502.45
	Amiella	504.68


MEROSTOMOIDEA - INCERTAE SEDIS	event					[For details click <a href="http://www.palaeos.com/Invertebrates/Arthropods/Arachnomorpha.html#Merostomoidea">MEROSTOMOIDEA (transition between trilobites and chelicerates)</a>]. Not found on TOL. 
FAD
	Helmetia, Nathorsthia	505.79
	Fuxianhuia, Kuamaia ( Rhombicalvaria), Retifacies	518.55
LAD
	Helmetia, Nathorsthia	504.68
	Fuxianhuia, Kuamaia ( Rhombicalvaria), Retifacies	516.10


MYRIAPODA (millipedes, centipedes)	:	Order unnamed - Myriapoda

Order unnamed - Myriapoda	event					[For details click <a href="http://www.palaeos.com/Invertebrates/Arthropods/Myriapoda/Myriapoda.html">MYRIAPODA (millipedes, centipedes)</a>]. 
FAD
	incertae sedis	438.49		?
	Cambropodus	503.56
LAD
	incertae sedis	433.35		?
	Cambropodus	502.445


PARATRILOBITA	:	Order unnamed - Paratrilobita

Order unnamed - Paratrilobita	event					[For details click <a href="http://paleodb.org/cgi-bin/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=19023&is_real_user=1">PARATRILOBITA</a>]. Not found on TOL. 
FAD
	Onega, Parvancorina	566.00
LAD
	Onega, Parvancorina	541.00


PYCNOGONIDA (sea spiders)	:	PALAEOISOPODA	PANTOPODA

PALAEOISOPODA	event					[For details click <a href="http://paleodb.org/cgi-bin/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=19018&is_real_user=1">PALAEOISOPODA</a>]. Not found on TOL. 
FAD
	Palaeoisopus, Palaeopantopus	407.57
LAD
	Palaeoisopus, Palaeopantopus	400.41


